version,srcipv4,srchost,rawmsghostname,rawmsghostipv4,rawmsg,policy,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,filetype,eventtime,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,username,process,hash,filepath,filename,rule,application,severity,sensor,reason,product,md5,manufacturer,hostname,group,firstseen,eventtype,description,createdtime,starttime,query,lastmodifiedtime
8.0.0.2146,172.24.32.153,globalcom\nycws4866,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'ATA SAMSUNG_MZ7LN128 (S/N: 4&332E87&0&000000)' was attached as drive 'c: (disk 0 partition 2)'. Interactive user at the time: ''."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCWS4866"" date=""5/8/2017 3:36:09 PM"" ip_address=""172.24.32.153"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'ata samsung_mz7ln128 (s/n: 4&332e87&0&000000)' was attached as drive 'c: (disk 0 partition 2)'. interactive user at the time: ''.,antivirus,2017-05-08T15:37:16.902Z,52803,172.21.25.11,carbonblack_er-3695217356,412,<14>May 08 15:37:17 gcSMQ0205.global.com ,28069441436,1,0.0.0.0/514/udp,2b03-68911af9c,11011,discovery-device attached,2017-05-08T15:36:09.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#1152,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#1152"",""num_events"":2936,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1151,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.40.42,globalcom\nyclt4725,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170504.022\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/5/2017 8:00:40 AM] Process[Unknown-Still Running] Boot[5/3/2017 6:00:52 PM] DriverStart[5/3/2017 6:00:52 PM] ServiceStart[5/8/2017 11:35:08 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCLT4725"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:36:45 PM"" ip_address=""172.24.40.42"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170504.022\ex64.sys"" file_name=""ex64.sys"" file_hash=""1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170504.022\ex64.sys' [1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/5/2017 8:00:40 am] process[unknown-still running] boot[5/3/2017 6:00:52 pm] driverstart[5/3/2017 6:00:52 pm] servicestart[5/8/2017 11:35:08 am],antivirus,2017-05-08T15:37:16.933Z,52803,172.21.25.11,carbonblack_er-3809752813,1151,<12>May 08 15:37:17 gcSMQ0205.global.com ,28069441520,1,0.0.0.0/514/udp,2b03-68911agc0,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:36:45.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#1174,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#1174"",""num_events"":2936,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1173,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,1a27e5f2d4eb526953f8d2bf2250a83851cbc47882f66864ebce60dgc6e45d0f,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170504.022\ex64.sys,ex64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.248,globalcom\nyclt5384,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Modification (Set Security) of registry '\registry\machine\system\controlset001\services\paritydriver\parameters\' by 'NT AUTHORITY\SYSTEM' was blocked because of Tamper Protection."" type=""Policy Enforcement"" subtype=""Tamper protection"" hostname=""globalcom\NYCLT5384"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:39:12 PM"" ip_address=""172.24.33.248"" process=""c:\windows\system32\services.exe"" policy=""High Enforcement - Workstations"" rule_name=""Tamper Protection"" process_key=""000001b1-0000-0348-01d2-c47d8b8004bc"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,modification (set security) of registry '\registry\machine\system\controlset001\services\paritydriver\parameters\' by 'nt authority\system' was blocked because of tamper protection.,antivirus,2017-05-08T15:39:43.402Z,52803,172.21.25.11,carbonblack_er-2976551539,660,<12>May 08 15:39:43 gcSMQ0205.global.com ,28069762902,1,0.0.0.0/514/udp,2b03-689169756,11011,policy enforcement-tamper protection,2017-05-08T15:39:12.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#1352,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#1352"",""num_events"":2936,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1351,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\services.exe, , , ,tamper protection, , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.36.153,globalcom\bralt2117,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\system32\drivers\dump_dumpata.sys' [                                                                ] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 8:39:35 AM] Process[Unknown-Still Running] Boot[5/8/2017 8:38:59 AM] DriverStart[5/8/2017 8:38:59 AM] ServiceStart[5/8/2017 12:37:35 PM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\BRALT2117"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:39:11 PM"" ip_address=""172.20.36.153"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\windows\system32\drivers\dump_dumpata.sys"" file_name=""dump_dumpata.sys"" policy=""High Enforcement - Workstations"" process_key=""0000003e-0000-0004-0000-000000000000"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\system32\drivers\dump_dumpata.sys' [                                                                ] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 8:39:35 am] process[unknown-still running] boot[5/8/2017 8:38:59 am] driverstart[5/8/2017 8:38:59 am] servicestart[5/8/2017 12:37:35 pm],antivirus,2017-05-08T15:39:43.419Z,52803,172.21.25.11,carbonblack_er-4221260002,950,<12>May 08 15:39:43 gcSMQ0205.global.com ,28069762938,1,0.0.0.0/514/udp,2b03-68916977a,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:39:11.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#1360,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#1360"",""num_events"":2936,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1359,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe, ,c:\windows\system32\drivers\dump_dumpata.sys,dump_dumpata.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.74.52,globalcom\zaflt3302b,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\assembly\nativeimages_v2.0.50727_64\temp\zap5e26.tmp\system.servicemodel.dll' [                                                                ] was loaded in the Process[mscorsvw.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 10:55:43 AM] Process[5/8/2017 10:53:08 AM-5/8/2017 10:55:45 AM] Boot[5/8/2017 10:47:20 AM] DriverStart[5/8/2017 10:47:21 AM] ServiceStart[5/8/2017 11:37:14 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\ZAFLT3302B"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 9:39:05 AM"" ip_address=""172.20.74.52"" process=""c:\windows\microsoft.net\framework64\v4.0.30319\mscorsvw.exe"" file_path=""c:\windows\assembly\nativeimages_v2.0.50727_64\temp\zap5e26.tmp\system.servicemodel.dll"" file_name=""system.servicemodel.dll"" policy=""High Enforcement"" process_key=""00000000-0000-0480-01d2-c7d883f95aa9"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement,the file 'c:\windows\assembly\nativeimages_v2.0.50727_64\temp\zap5e26.tmp\system.servicemodel.dll' [                                                                ] was loaded in the process[mscorsvw.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 10:55:43 am] process[5/8/2017 10:53:08 am-5/8/2017 10:55:45 am] boot[5/8/2017 10:47:20 am] driverstart[5/8/2017 10:47:21 am] servicestart[5/8/2017 11:37:14 am],antivirus,2017-05-08T15:39:43.446Z,52803,172.21.25.11,carbonblack_er-4221260002,1079,<12>May 08 15:39:43 gcSMQ0205.global.com ,28069762993,1,0.0.0.0/514/udp,2b03-6891697b1,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T09:39:05.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#1366,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#1366"",""num_events"":2936,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1365,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\microsoft.net\framework64\v4.0.30319\mscorsvw.exe, ,c:\windows\assembly\nativeimages_v2.0.50727_64\temp\zap5e26.tmp\system.servicemodel.dll,system.servicemodel.dll, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.240,globalcom\nyclt4939,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZHPV512HDGL-000L1 (S/N: 6&B8B5B1F&0&0.0.0)' was attached as drive 'c: (disk 0 partition 2)'. Interactive user at the time: 'e.cabildo'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCLT4939"" username=""e.cabildo"" date=""5/8/2017 3:38:43 PM"" ip_address=""172.24.33.240"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzhpv512hdgl-000l1 (s/n: 6&b8b5b1f&0&0.0.0)' was attached as drive 'c: (disk 0 partition 2)'. interactive user at the time: 'e.cabildo'.,antivirus,2017-05-08T15:39:43.465Z,52803,172.21.25.11,carbonblack_er-919784128,448,<14>May 08 15:39:43 gcSMQ0205.global.com ,28069763059,1,0.0.0.0/514/udp,2b03-6891697f3,11011,discovery-device attached,2017-05-08T15:38:43.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#1374,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#1374"",""num_events"":2936,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1373,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,e.cabildo, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.36.153,globalcom\bralt2117,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\temp\dbutil_2_3.sys' [                                                                ] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 8:41:09 AM] Process[Unknown-Still Running] Boot[5/8/2017 8:38:59 AM] DriverStart[5/8/2017 8:38:59 AM] ServiceStart[5/8/2017 12:37:35 PM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\BRALT2117"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:39:11 PM"" ip_address=""172.20.36.153"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\windows\temp\dbutil_2_3.sys"" file_name=""dbutil_2_3.sys"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\temp\dbutil_2_3.sys' [                                                                ] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 8:41:09 am] process[unknown-still running] boot[5/8/2017 8:38:59 am] driverstart[5/8/2017 8:38:59 am] servicestart[5/8/2017 12:37:35 pm],antivirus,2017-05-08T15:39:43.411Z,52803,172.21.25.11,carbonblack_er-469684705,869,<12>May 08 15:39:43 gcSMQ0205.global.com ,28069762907,1,0.0.0.0/514/udp,2b03-68916975b,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:39:11.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#2112,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#2112"",""num_events"":2913,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2111,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe, ,c:\windows\temp\dbutil_2_3.sys,dbutil_2_3.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.240,globalcom\nyclt4939,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZHPV512HDGL-000L1 (S/N: 6&B8B5B1F&0&0.0.0)' was attached as drive '\device\harddiskvolume1 (disk 0 partition 1)'. Interactive user at the time: 'e.cabildo'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCLT4939"" username=""e.cabildo"" date=""5/8/2017 3:38:43 PM"" ip_address=""172.24.33.240"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzhpv512hdgl-000l1 (s/n: 6&b8b5b1f&0&0.0.0)' was attached as drive '\device\harddiskvolume1 (disk 0 partition 1)'. interactive user at the time: 'e.cabildo'.,antivirus,2017-05-08T15:39:43.464Z,52803,172.21.25.11,carbonblack_er-919784128,469,<14>May 08 15:39:43 gcSMQ0205.global.com ,28069763058,1,0.0.0.0/514/udp,2b03-6891697f2,11011,discovery-device attached,2017-05-08T15:38:43.000Z,carbonblack_er,2e1f9f53-58ef-4820-b307-d29gc8640c7d#2131,"{""id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d#2131"",""num_events"":2913,""data_type"":""passthrough"",""batch_id"":""2e1f9f53-58ef-4820-b307-d29gc8640c7d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2130,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,e.cabildo, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.125,globalcom\nyclt4648,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cache consistency check started Level[Full scan of new files] Options[USN journal] Type[3] Flags[00000400] Number[1]"" type=""Computer Management"" subtype=""Cache check start"" hostname=""globalcom\NYCLT4648"" date=""5/8/2017 3:57:11 PM"" ip_address=""172.24.33.125"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cache consistency check started level[full scan of new files] options[usn journal] type[3] flags[00000400] number[1],antivirus,2017-05-08T15:57:40.366Z,52803,172.21.25.11,carbonblack_er-3695217356,403,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253529,1,0.0.0.0/514/udp,2b03-6891e13d9,11011,computer management-cache check start,2017-05-08T15:57:11.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1275,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1275"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1274,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.204,globalcom\nyclt4892,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cache consistency check started Level[Full scan of new files] Options[USN journal] Type[3] Flags[00000400] Number[1]"" type=""Computer Management"" subtype=""Cache check start"" hostname=""globalcom\NYCLT4892"" date=""5/8/2017 3:55:34 PM"" ip_address=""172.24.32.204"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cache consistency check started level[full scan of new files] options[usn journal] type[3] flags[00000400] number[1],antivirus,2017-05-08T15:57:40.371Z,52803,172.21.25.11,carbonblack_er-3695217356,403,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253535,1,0.0.0.0/514/udp,2b03-6891e13df,11011,computer management-cache check start,2017-05-08T15:55:34.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1278,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1278"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1277,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.204,globalcom\nyclt4892,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZHPV512HDGL-000L1 (S/N: 6&19070EDF&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. Interactive user at the time: 'I.Tsamblakos'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCLT4892"" username=""I.Tsamblakos"" date=""5/8/2017 3:55:54 PM"" ip_address=""172.24.32.204"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzhpv512hdgl-000l1 (s/n: 6&19070edf&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. interactive user at the time: 'i.tsamblakos'.,antivirus,2017-05-08T15:57:40.373Z,52803,172.21.25.11,carbonblack_er-919784128,455,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253537,1,0.0.0.0/514/udp,2b03-6891e13e1,11011,discovery-device attached,2017-05-08T15:55:54.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1279,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1279"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1278,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,i.tsamblakos, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.243,globalcom\nycws4664,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cb Protection Agent has started, version 8.0.0.2146 (Patch 3) Boot[5/8/2017 9:51:29 AM] DriverStart[5/5/2017 2:57:06 PM] ServiceStart[5/8/2017 11:56:18 AM] Running[5/8/2017 11:56:33 AM] DBStatus[Success] Corrections[0:00000000] Prior[5/8/2017 11:54:05 AM-5/5/2017 2:56:37 PM] Level[D:0 K:2] Dumps[5:4/24/2017 5:24:52 PM] System[Never]."" type=""Computer Management"" subtype=""Agent restart"" hostname=""globalcom\NYCWS4664"" date=""5/8/2017 3:56:33 PM"" ip_address=""172.24.33.243"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,"cb protection agent has started, version 8.0.0.2146 (patch 3) boot[5/8/2017 9:51:29 am] driverstart[5/5/2017 2:57:06 pm] servicestart[5/8/2017 11:56:18 am] running[5/8/2017 11:56:33 am] dbstatus[success] corrections[0:00000000] prior[5/8/2017 11:54:05 am-5/5/2017 2:56:37 pm] level[d:0 k:2] dumps[5:4/24/2017 5:24:52 pm] system[never].",antivirus,2017-05-08T15:57:40.375Z,52803,172.21.25.11,carbonblack_er-3695217356,618,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253539,1,0.0.0.0/514/udp,2b03-6891e13e3,11011,computer management-agent restart,2017-05-08T15:56:33.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1280,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1280"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1279,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.243,globalcom\nycws4664,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'ATA SAMSUNG_MZ7TE256 (S/N: 4&332E87&0&000000)' was attached as drive 'c: (disk 0 partition 2)'. Interactive user at the time: 'm.abregu'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCWS4664"" username=""m.abregu"" date=""5/8/2017 3:56:34 PM"" ip_address=""172.24.33.243"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'ata samsung_mz7te256 (s/n: 4&332e87&0&000000)' was attached as drive 'c: (disk 0 partition 2)'. interactive user at the time: 'm.abregu'.,antivirus,2017-05-08T15:57:40.376Z,52803,172.21.25.11,carbonblack_er-919784128,440,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253541,1,0.0.0.0/514/udp,2b03-6891e13e5,11011,discovery-device attached,2017-05-08T15:56:34.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1281,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1281"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1280,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,m.abregu, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.46.156,globalcom\kenlt226,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cb Protection Agent has started, version 8.0.0.2146 (Patch 3) Boot[5/8/2017 2:06:57 PM] DriverStart[5/8/2017 2:06:57 PM] ServiceStart[5/8/2017 6:56:47 PM] Running[5/8/2017 6:56:53 PM] DBStatus[Success] Corrections[0:00000000] Prior[5/8/2017 6:54:38 PM-5/4/2017 5:24:27 PM] Level[D:0 K:2] Dumps[5:4/26/2017 8:16:55 AM] System[5/29/2015 4:44:12 PM]."" type=""Computer Management"" subtype=""Agent restart"" hostname=""globalcom\KENLT226"" date=""5/8/2017 3:56:53 PM"" ip_address=""172.20.46.156"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,"cb protection agent has started, version 8.0.0.2146 (patch 3) boot[5/8/2017 2:06:57 pm] driverstart[5/8/2017 2:06:57 pm] servicestart[5/8/2017 6:56:47 pm] running[5/8/2017 6:56:53 pm] dbstatus[success] corrections[0:00000000] prior[5/8/2017 6:54:38 pm-5/4/2017 5:24:27 pm] level[d:0 k:2] dumps[5:4/26/2017 8:16:55 am] system[5/29/2015 4:44:12 pm].",antivirus,2017-05-08T15:57:40.400Z,52803,172.21.25.11,carbonblack_er-3695217356,629,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253583,1,0.0.0.0/514/udp,2b03-6891e140f,11011,computer management-agent restart,2017-05-08T15:56:53.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1287,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1287"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1286,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.46.156,globalcom\kenlt226,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZNTD256HAGL-000 (S/N: 4&29FD50F3&0&000000)' was attached as drive 'c: (disk 0 partition 1)'. Interactive user at the time: 'm.rugadya'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\KENLT226"" username=""m.rugadya"" date=""5/8/2017 3:56:58 PM"" ip_address=""172.20.46.156"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzntd256hagl-000 (s/n: 4&29fd50f3&0&000000)' was attached as drive 'c: (disk 0 partition 1)'. interactive user at the time: 'm.rugadya'.,antivirus,2017-05-08T15:57:40.400Z,52803,172.21.25.11,carbonblack_er-919784128,447,<14>May 08 15:57:40 gcSMQ0205.global.com ,28070253584,1,0.0.0.0/514/udp,2b03-6891e1410,11011,discovery-device attached,2017-05-08T15:56:58.000Z,carbonblack_er,97a5c449-2ce3-421d-a1c7-6e83625fe334#1288,"{""id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334#1288"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""97a5c449-2ce3-421d-a1c7-6e83625fe334"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1287,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,m.rugadya, , , , , , , , , , , , , , , , , , , , , 
