source,severity,service,rawmsghostname,rawmsghostipv4,rawmsg,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,hostname,eventtime,eventid,class,category,_eventid,__metadata__,meta_cbname,usersecurityid,username,transactionid,server,processid,process,privileges,logonid,info,handleid,filename,accountdomain,sessionid,srcport,srcipv4,protoid,application,srcisp,srcusagetype,logontypeid,description,srcipv6,srchost,authmethod,msr_ruleids,filepath,creatorprocessid,args,dstport,dstipv4,direction,dstisp,dstusagetype,weight,manufacturer,action,type,ttl,srczone,statuscode,accountname
microsoft-windows-security-auditing,success audit,kerberos service ticket operations,gcsmq0000.global.com,127.0.0.1,MSWinEventLog	1	Security	1629935	Tue May  2 11:02:40 2017	4769	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0000.global.com	Kerberos Service Ticket Operations		N/A	186395024,n/a,"auth,windows",2017-05-02T15:02:42.621Z,51131,172.21.14.20,ms_windows_event-2408821607,238,<14>May  2 11:02:40 gcSMQ0000.global.com ,27946634752,0,0.0.0.0/514/tcp,2b03-681bfce00,11011,gcsmq0000.global.com,2017-05-02T11:02:40.000Z,4769,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#269,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#269"",""num_events"":716,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":268,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,other object access events,gcnga0400.global.com,127.0.0.1,MSWinEventLog	1	Security	995065	Tue May  2 16:02:41 2017	4656	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNGA0400.global.com	Other Object Access Events		A handle to an object was requested.    Subject:   Security ID:  S-1-5-18   Account Name:  gcNGA0400$   Account Domain:  globalcom   Logon ID:  0x3e7    Object:   Object Server:  PlugPlayManager   Object Type:  Security   Object Name:  PlugPlaySecurityObject   Handle ID:  0x0    Process Information:   Process ID:  0x2ec   Process Name:  C:\Windows\System32\svchost.exe    Access Request Information:   Transaction ID:  {00000000-0000-0000-0000-000000000000}   Accesses:  Unknown specific access (bit 1)         Access Reasons:  -   Access Mask:  0x2   Privileges Used for Access Check: -   Restricted SID Count: 0	189124645,a handle to an object was requested,"auth,windows",2017-05-02T15:02:42.071Z,52104,172.20.48.23,ms_windows_event-1655484026,846,<14>May  2 16:02:41 gcNGA0400.global.com ,4073158972,1,0.0.0.0/514/tcp,2b01-f2c7793c,11009,gcnga0400.global.com, ,4656,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#305,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#305"",""num_events"":716,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":304,""source_type"":""json"",""target_index"":""""}",11009,s-1-5-18,gcnga0400$,{00000000-0000-0000-0000-000000000000},plugplaymanager,0x2ec,c:\windows\system32\svchost.exe,-,0x3e7,unknown specific access (bit 1)         access reasons:  -,0,plugplaysecurityobject,globalcom, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,other object access events,gcnga0400.global.com,127.0.0.1,MSWinEventLog	1	Security	995069	Tue May  2 16:02:41 2017	4656	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNGA0400.global.com	Other Object Access Events		A handle to an object was requested.    Subject:   Security ID:  S-1-5-18   Account Name:  gcNGA0400$   Account Domain:  globalcom   Logon ID:  0x3e7    Object:   Object Server:  PlugPlayManager   Object Type:  Security   Object Name:  PlugPlaySecurityObject   Handle ID:  0x0    Process Information:   Process ID:  0x2ec   Process Name:  C:\Windows\System32\svchost.exe    Access Request Information:   Transaction ID:  {00000000-0000-0000-0000-000000000000}   Accesses:  Unknown specific access (bit 1)         Access Reasons:  -   Access Mask:  0x2   Privileges Used for Access Check: -   Restricted SID Count: 0	189124649,a handle to an object was requested,"auth,windows",2017-05-02T15:02:42.073Z,52104,172.20.48.23,ms_windows_event-1655484026,846,<14>May  2 16:02:41 gcNGA0400.global.com ,4073158976,1,0.0.0.0/514/tcp,2b01-f2c77940,11009,gcnga0400.global.com, ,4656,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#306,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#306"",""num_events"":716,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":305,""source_type"":""json"",""target_index"":""""}",11009,s-1-5-18,gcnga0400$,{00000000-0000-0000-0000-000000000000},plugplaymanager,0x2ec,c:\windows\system32\svchost.exe,-,0x3e7,unknown specific access (bit 1)         access reasons:  -,0,plugplaysecurityobject,globalcom, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,filtering platform connection,gcken0400.global.com,127.0.0.1,MSWinEventLog	1	Security	864025	Tue May  2 18:03:07 2017	5158	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcKEN0400.global.com	Filtering Platform Connection		The Windows Filtering Platform has permitted a bind to a local port.    Application Information:   Process ID:  1628   Application Name: \device\harddiskvolume2\windows\carbonblack\cb.exe    Network Information:   Source Address:  0.0.0.0   Source Port:  63908   Protocol:  6    Filter Information:   Filter Run-Time ID: 0   Layer Name:  Resource Assignment   Layer Run-Time ID: 36	145963530,the windows filtering platform has permitted a bind to a local port,"auth,windows",2017-05-02T15:02:41.939Z,55560,172.20.46.23,ms_windows_event-1072601665,610,<14>May  2 18:03:07 gcKEN0400.global.com ,4357198849,1,0.0.0.0/514/tcp,2agc-103b59401,11007,gcken0400.global.com,2017-05-02T18:03:07.000Z,5158,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#310,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#310"",""num_events"":716,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":309,""source_type"":""json"",""target_index"":""""}",11007, , , , , , , , , , , , , ,63908,0.0.0.0,6,\device\harddiskvolume2\windows\carbonblack\cb.exe,broadcast rfc1700,rsv, , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,process creation,gcsmq0602.global.com,127.0.0.1,"MSWinEventLog	1	Security	1160114	Tue May  2 11:02:41 2017	4688	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0602.global.com	Process Creation		A new process has been created.    Subject:   Security ID:  S-1-5-18   Account Name:  gcSMQ0602$   Account Domain:  globalcom   Logon ID:  0x3e7    Process Information:   New Process ID:  0x11c0   New Process Name: C:\Windows\System32\conhost.exe   Token Elevation Type: TokenElevationTypeDefault (1)   Creator Process ID: 0x1bc   Process Command Line:     Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.    Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.    Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.    Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.	1210041826",a new process has been created,"auth,windows",2017-05-02T15:02:42.412Z,54131,172.21.25.20,ms_windows_event-3786035194,1645,<14>May  2 11:02:41 gcSMQ0602.global.com ,27946634713,0,0.0.0.0/514/tcp,2b03-681bfcdd9,11011,gcsmq0602.global.com,2017-05-02T11:02:41.000Z,4688,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#374,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#374"",""num_events"":713,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":373,""source_type"":""json"",""target_index"":""""}",11011, ,gcsmq0602$, , ,0x11c0,c:\windows\system32\conhost.exe, ,0x3e7, , ,conhost.exe,globalcom, , , , , , , , ,type 1 is a full token with no privileges removed or groups disabled, , , , , ,0x1bc,token elevation type indicates the type of token that was assigned to the new process in accordance with user account control policy., , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,kerberos authentication service,gcnyc-60-010.global.com,127.0.0.1,MSWinEventLog	1	Security	1354664	Tue May  2 11:02:41 2017	4768	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNYC-60-010.global.com	Kerberos Authentication Service		N/A	153578644,n/a,"auth,windows",2017-05-02T15:02:42.923Z,59147,172.21.14.26,ms_windows_event-3984003816,241,<14>May  2 11:02:41 gcNYC-60-010.global.com ,27946634790,0,0.0.0.0/514/tcp,2b03-681bfce26,11011,gcnyc-60-010.global.com,2017-05-02T11:02:41.000Z,4768,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#380,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#380"",""num_events"":713,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":379,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,kerberos service ticket operations,gcnyc-60-010.global.com,127.0.0.1,MSWinEventLog	1	Security	1354669	Tue May  2 11:02:42 2017	4769	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNYC-60-010.global.com	Kerberos Service Ticket Operations		N/A	153578649,n/a,"auth,windows",2017-05-02T15:02:42.925Z,59147,172.21.14.26,ms_windows_event-2408821607,244,<14>May  2 11:02:42 gcNYC-60-010.global.com ,27946634795,0,0.0.0.0/514/tcp,2b03-681bfce2b,11011,gcnyc-60-010.global.com,2017-05-02T11:02:42.000Z,4769,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#381,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#381"",""num_events"":713,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":380,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,failure audit,filtering platform packet drop,gcind0400.global.com,127.0.0.1,MSWinEventLog	3	Security	1535149	Tue May  2 20:30:54 2017	5152	Microsoft-Windows-Security-Auditing	N/A	N/A	Failure Audit	gcIND0400.global.com	Filtering Platform Packet Drop		The Windows Filtering Platform has blocked a packet.    Application Information:   Process ID:  976   Application Name: \device\harddiskvolume2\windows\system32\svchost.exe    Network Information:   Direction:  Inbound   Source Address:  0.0.0.0   Source Port:  68   Destination Address: 255.255.255.255   Destination Port:  67   Protocol:  17    Filter Information:   Filter Run-Time ID: 152942   Layer Name:  Receive/Accept   Layer Run-Time ID: 44	671456102,the windows filtering platform has blocked a packet,"auth,windows",2017-05-02T15:02:42.583Z,63364,172.20.42.23,ms_windows_event-820008369,680,<11>May  2 20:30:54 gcIND0400.global.com ,285063374,1,0.0.0.0/514/tcp,2afe-10fdb8ce,11006,gcind0400.global.com, ,5152,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#385,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#385"",""num_events"":713,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":384,""source_type"":""json"",""target_index"":""""}",11006, , , , ,976, , , , , , , , ,68,0.0.0.0,17,\device\harddiskvolume2\windows\system32\svchost.exe,broadcast rfc1700,rsv, , , , , , , , , ,67,255.255.255.255,inbound,reserved rfc3330,rsv, , , , , , , , 
microsoft-windows-security-auditing,failure audit,filtering platform connection,gcind0400.global.com,127.0.0.1,MSWinEventLog	3	Security	1535152	Tue May  2 20:30:54 2017	5157	Microsoft-Windows-Security-Auditing	N/A	N/A	Failure Audit	gcIND0400.global.com	Filtering Platform Connection		The Windows Filtering Platform has blocked a connection.    Application Information:   Process ID:  976   Application Name: \device\harddiskvolume2\windows\system32\svchost.exe    Network Information:   Direction:  Inbound   Source Address:  255.255.255.255   Source Port:  67   Destination Address: 0.0.0.0   Destination Port:  68   Protocol:  0    Filter Information:   Filter Run-Time ID: 152942   Layer Name:  Receive/Accept   Layer Run-Time ID: 44	671456105,the windows filtering platform has blocked a connection,"auth,windows",2017-05-02T15:02:42.583Z,63364,172.20.42.23,ms_windows_event-820008369,682,<11>May  2 20:30:54 gcIND0400.global.com ,285063377,1,0.0.0.0/514/tcp,2afe-10fdb8d1,11006,gcind0400.global.com, ,5157,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#386,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#386"",""num_events"":713,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":385,""source_type"":""json"",""target_index"":""""}",11006, , , , ,976, , , , , , , , ,67,255.255.255.255,0,\device\harddiskvolume2\windows\system32\svchost.exe,reserved rfc3330,rsv, , , , , , , , , ,68,0.0.0.0,inbound,broadcast rfc1700,rsv, , , , , , , , 
microsoft-windows-security-auditing,success audit,other policy change events,gcind0400.global.com,127.0.0.1,MSWinEventLog	1	Security	1535155	Tue May  2 20:30:54 2017	5447	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcIND0400.global.com	Other Policy Change Events		A Windows Filtering Platform filter has been changed.     Subject:   Security ID:  S-1-5-19   Account Name:  NT AUTHORITY\LOCAL SERVICE    Process Information:   Process ID: 1196    Provider Information:   ID:  {4B153735-1049-4480-AAB4-D1B9BDC03710}   Name:  Microsoft Corporation    Change Information:   Change Type: Delete    Filter Information:   ID:  {D015EB4C-C4A4-4F4D-A4D9-018AE9C44D55}   Name:  An inbound rule to allow tragcic to the IPv6 Dynamic Host Control Protocol Server. [UDP 547]   Type:  Not persistent   Run-Time ID: 153575    Layer Information:   ID:  {E1CD9FE7-F4B5-4273-96C0-592E487B8650}   Name:  ALE Receive/Accept v4 Layer   Run-Time ID: 44    Callout Information:   ID:  {00000000-0000-0000-0000-000000000000}   Name:  -    Additional Information:   Weight: 2111886959050752    Conditions:   Condition ID: {d78e1e87-8644-4ea5-9437-d809ecefc971}  Match value: Equal to  Condition value:      00000000  5c 00 64 00 65 00 76 00-69 00 63 00 65 00 5c 00  \.d.e.v.i.c.e.\.     00000010  68 00 61 00 72 00 64 00-64 00 69 00 73 00 6b 00  h.a.r.d.d.i.s.k.     00000020  76 00 6f 00 6c 00 75 00-6d 00 65 00 32 00 5c 00  v.o.l.u.m.e.2.\.     00000030  77 00 69 00 6e 00 64 00-6f 00 77 00 73 00 5c 00  w.i.n.d.o.w.s.\.     00000040  73 00 79 00 73 00 74 00-65 00 6d 00 33 00 32 00  s.y.s.t.e.m.3.2.     00000050  5c 00 73 00 76 00 63 00-68 00 6f 00 73 00 74 00  \.s.v.c.h.o.s.t.     00000060  2e 00 65 00 78 00 65 00-00 00                    ..e.x.e...    Condition ID: {af043a0a-b34d-4f86-979c-c90371af6e66}  Match value: Equal to  Condition value:  O:SYG:SYD:(A;;CCRC;;;S-1-5-80-3273805168-4048181553-3172130058-210131473-390205191)    Condition ID: {0c1ba1af-5765-453f-af22-a8f791ac775b}  Match value: Equal to  Condition value: 0x0087   Condition ID: {3971ef2b-623e-4f9a-8cb1-6e79b806b9a7}  Match value: Equal to  Condition value: 0x06    Filter Action: Permit	671456108,a windows filtering platform filter has been changed,"auth,windows",2017-05-02T15:02:42.583Z,63364,172.20.42.23,ms_windows_event-1173465555,2105,<14>May  2 20:30:54 gcIND0400.global.com ,285063380,1,0.0.0.0/514/tcp,2afe-10fdb8d4,11006,gcind0400.global.com,2017-05-02T20:30:54.000Z,5447,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#387,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#387"",""num_events"":713,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":386,""source_type"":""json"",""target_index"":""""}",11006,s-1-5-19,nt authority\local service  , , ,1196, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,"""2111886959050752""",microsoft corporation,permit, , , , , 
microsoft-windows-security-auditing,success audit,filtering platform connection,gcken0400.global.com,127.0.0.1,MSWinEventLog	1	Security	864030	Tue May  2 18:03:11 2017	5158	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcKEN0400.global.com	Filtering Platform Connection		The Windows Filtering Platform has permitted a bind to a local port.    Application Information:   Process ID:  2004   Application Name: \device\harddiskvolume2\program files\agent-5.8.3\jre\bin\java.exe    Network Information:   Source Address:  0.0.0.0   Source Port:  63910   Protocol:  6    Filter Information:   Filter Run-Time ID: 0   Layer Name:  Resource Assignment   Layer Run-Time ID: 36	145963535,the windows filtering platform has permitted a bind to a local port,"auth,windows",2017-05-02T15:02:42.968Z,55560,172.20.46.23,ms_windows_event-1072601665,626,<14>May  2 18:03:11 gcKEN0400.global.com ,4357198877,1,0.0.0.0/514/tcp,2agc-103b5941d,11007,gcken0400.global.com,2017-05-02T18:03:11.000Z,5158,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#450,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#450"",""num_events"":695,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":449,""source_type"":""json"",""target_index"":""""}",11007, , , , , , , , , , , , , ,63910,0.0.0.0,6,\device\harddiskvolume2\program files\agent-5.8.3\jre\bin\java.exe,broadcast rfc1700,rsv, , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,kerberos service ticket operations,gcnyc-60-010.global.com,127.0.0.1,MSWinEventLog	1	Security	1354656	Tue May  2 11:02:41 2017	4769	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNYC-60-010.global.com	Kerberos Service Ticket Operations		N/A	153578636,n/a,"auth,windows",2017-05-02T15:02:42.921Z,59147,172.21.14.26,ms_windows_event-2408821607,244,<14>May  2 11:02:41 gcNYC-60-010.global.com ,27946634782,0,0.0.0.0/514/tcp,2b03-681bfce1e,11011,gcnyc-60-010.global.com,2017-05-02T11:02:41.000Z,4769,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#457,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#457"",""num_events"":695,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":456,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-dnsserver,information,dynamic_update,gcsmq0002.global.com,127.0.0.1,"MSWinEventLog	1	Microsoft-Windows-DNSServer/Audit	2131833	Tue May  2 11:02:42 2017	519	Microsoft-Windows-DNSServer	SYSTEM	User	Information	gcSMQ0002.global.com	DYNAMIC_UPDATE		A resource record of type 1, name NYCWS5062, TTL 1200 and RDATA 0xAC182167 was created in scope Default of zone global.com via dynamic update from IP Address 172.24.33.128.	448651",a resource record was created in scope default via dynamic update,"auth,windows",2017-05-02T15:02:43.310Z,50165,172.21.14.21,ms_windows_event-2302141340,405,<14>May  2 11:02:42 gcSMQ0002.global.com ,27946634873,0,0.0.0.0/514/tcp,2b03-681bfce79,11011,gcsmq0002.global.com,2017-05-02T11:02:42.000Z,519,ms_windows_event,microsoft-windows-dnsserver/audit,efe4e4df-9996-47ec-a22e-46bb949af5b0#465,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#465"",""num_events"":695,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":464,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , ,172.24.33.128, , ,private ip address lan,rsv, , , , , , , , , , , , , , , , , ,1,1200,global.com, , 
microsoft-windows-security-auditing,success audit,logogc,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131837	Tue May  2 11:02:42 2017	4634	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Logogc		N/A	304321389,n/a,"auth,windows",2017-05-02T15:02:43.312Z,50165,172.21.14.21,ms_windows_event-1377334112,210,<14>May  2 11:02:42 gcSMQ0002.global.com ,27946634877,0,0.0.0.0/514/tcp,2b03-681bfce7d,11011,gcsmq0002.global.com,2017-05-02T11:02:42.000Z,4634,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#466,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#466"",""num_events"":695,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":465,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcmex0000.global.com,127.0.0.1,MSWinEventLog	1	Security	141745	Tue May  2 10:02:40 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcMEX0000.global.com	Logon		N/A	20688170,n/a,"auth,windows",2017-05-02T15:02:42.053Z,53140,172.20.32.22,ms_windows_event-796723568,207,<14>May  2 10:02:40 gcMEX0000.global.com ,2661097790,1,0.0.0.0/514/tcp,2b00-9e9d213e,11008,gcmex0000.global.com,2017-05-02T10:02:40.000Z,4624,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#530,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#530"",""num_events"":695,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":529,""source_type"":""json"",""target_index"":""""}",11008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0601.global.com,127.0.0.1,"MSWinEventLog	1	Security	3425198	Tue May  2 11:02:42 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcsmq0601.global.com	Logon		An account was successfully logged on.    Subject:   Security ID:  S-1-0-0   Account Name:  -   Account Domain:  -   Logon ID:  0x0    Logon Type:   3    New Logon:   Security ID:  S-1-5-21-2029550947-1910908428-336986018-41811   Account Name:  gcSMQ0608$   Account Domain:  globalcom   Logon ID:  0x1b5f6e1e   Logon GUID:  {B9023BC8-4848-2464-8D16-FBDC96FA72C1}    Process Information:   Process ID:  0x0   Process Name:  -    Network Information:   Workstation Name:    Source Network Address: -   Source Port:  -    Detailed Authentication Information:   Logon Process:  Kerberos   Authentication Package: Kerberos   Transited Services: -   Package Name (NTLM only): -   Key Length:  0    This event is generated when a logon session is created. It is generated on the computer that was accessed.    The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.    The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).    The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.    The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.    The authentication information fields provide detailed information about this specific logon request.   - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.   - Transited services indicate which intermediate services have participated in this logon request.   - Package name indicates which sub-protocol was used among the NTLM protocols.   - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.	1445130089",an account was successfully logged on,"auth,windows",2017-05-02T15:02:43.518Z,49941,172.21.19.25,ms_windows_event-3084426898,2110,<14>May  2 11:02:42 gcsmq0601.global.com ,27946634914,0,0.0.0.0/514/tcp,2b03-681bfcea2,11011,gcsmq0601.global.com,2017-05-02T11:02:42.000Z,4624,ms_windows_event,security,efe4e4df-9996-47ec-a22e-46bb949af5b0#572,"{""id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0#572"",""num_events"":695,""data_type"":""passthrough"",""batch_id"":""efe4e4df-9996-47ec-a22e-46bb949af5b0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":571,""source_type"":""json"",""target_index"":""""}",11011,s-1-5-21-2029550947-1910908428-336986018-41811,gcsmq0608$, , ,0x0, , ,0x1b5f6e1e, , , ,globalcom, , , , , , , ,3,this event is generated when a logon session is created, , ,kerberos,"[""1.1.1521""]", , , , , , , , , , , , , , , , 
