srcipv4,result,rawmsghostname,rawmsghostipv4,rawmsg,querytypename,protocol,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,flagval,domain,direction,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,program,query
172.24.33.145,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:12:58 AM 0EAC PACKET  000000223281A090 UDP Rcv 172.24.33.145   c77b   Q [0001   D   NOERROR] AAAA   (4)star(4)c10r(8)facebook(3)com(0),aaaa,udp,"windows,dns",2017-05-08T15:15:10.584Z,58733,172.24.19.20,ms_dns-2673042250,190,<13>May  8 11:13:05 gcBRW0000.global.com ,4077479781,1,0.0.0.0/514/tcp,2b04-f3096765,11012,000000223281a090,star.c10r.facebook.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1732,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1732"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1731,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.32.110,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:12:59 AM 0EB0 PACKET  0000002232A1A210 UDP Rcv 172.24.32.110   95ba   Q [0001   D   NOERROR] A      (3)xml(11)syncplicity(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.590Z,58733,172.24.19.20,ms_dns-1323478756,186,<13>May  8 11:13:05 gcBRW0000.global.com ,4077479928,1,0.0.0.0/514/tcp,2b04-f30967f8,11012,0000002232a1a210,xml.syncplicity.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1743,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1743"",""num_events"":2928,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1742,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.33.40,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:12:59 AM 0EB0 PACKET  000000223281A090 UDP Rcv 172.24.33.40    646f   Q [0001   D   NOERROR] A      (2)px(7)moatads(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.591Z,58733,172.24.19.20,ms_dns-1323478756,180,<13>May  8 11:13:05 gcBRW0000.global.com ,4077479948,1,0.0.0.0/514/tcp,2b04-f309680c,11012,000000223281a090,px.moatads.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1747,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1747"",""num_events"":2927,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1746,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.34,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:12:59 AM 0EAC PACKET  00000022335DE0B0 UDP Snd 172.24.40.34    96a1 R Q [8081   DR  NOERROR] A      (6)config(4)edge(5)skype(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.592Z,58733,172.24.19.20,ms_dns-2673042250,189,<13>May  8 11:13:05 gcBRW0000.global.com ,4077479974,1,0.0.0.0/514/tcp,2b04-f3096826,11012,00000022335de0b0,config.edge.skype.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1754,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1754"",""num_events"":2925,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1753,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.4.31,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:12:59 AM 0EAC PACKET  00000022333EA230 UDP Rcv 172.24.4.31     1050   Q [0001   D   NOERROR] A      (22)scss-prod-ue1-notif-29(7)adobesc(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.593Z,58733,172.24.19.20,ms_dns-1323478756,201,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480020,1,0.0.0.0/514/tcp,2b04-f3096854,11012,00000022333ea230,scss-prod-ue1-notif-29.adobesc.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1767,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1767"",""num_events"":2917,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1766,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.4.31,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:12:59 AM 0EAC PACKET  00000022333EA230 UDP Snd 172.24.4.31     1050 R Q [8081   DR  NOERROR] A      (22)scss-prod-ue1-notif-29(7)adobesc(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.594Z,58733,172.24.19.20,ms_dns-1323478756,201,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480026,1,0.0.0.0/514/tcp,2b04-f309685a,11012,00000022333ea230,scss-prod-ue1-notif-29.adobesc.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1768,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1768"",""num_events"":2917,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1767,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.34.0,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:00 AM 0EB0 PACKET  0000002232F1C0E0 UDP Snd 172.24.34.0     8a72 R Q [8081   DR  NOERROR] A      (3)www(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.598Z,58733,172.24.19.20,ms_dns-1323478756,180,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480153,1,0.0.0.0/514/tcp,2b04-f30968d9,11012,0000002232f1c0e0,www.google.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1778,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1778"",""num_events"":2913,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1777,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.33.145,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:01 AM 0EB0 PACKET  0000002233AAC1F0 UDP Snd 172.24.33.145   d5e0 R Q [8081   DR  NOERROR] A      (3)ssl(7)gstatic(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.598Z,58733,172.24.19.20,ms_dns-1323478756,181,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480167,1,0.0.0.0/514/tcp,2b04-f30968e7,11012,0000002233aac1f0,ssl.gstatic.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1783,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#1783"",""num_events"":2911,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1782,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.21.215.195,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:43 AM 0CBC PACKET  000000627171E130 UDP Snd 172.21.215.195  1c41 R Q [8081   DR  NOERROR] A      (3)gol(11)syncplicity(3)com(0),a,udp,"windows,dns",2017-05-08T15:13:07.102Z,51403,172.21.14.26,ms_dns-3391797493,197,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761307,0,0.0.0.0/514/tcp,2b03-688e8ca5b,11011,000000627171e130,gol.syncplicity.com,snd,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1124,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1124"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1123,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.30.109,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:44 AM 0CBC PACKET  0000006272904170 UDP Rcv 172.21.30.109   680b   Q [0001   D   NOERROR] A      (6)parity(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:13:07.105Z,51403,172.21.14.26,ms_dns-3391797493,197,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761321,0,0.0.0.0/514/tcp,2b03-688e8ca69,11011,0000006272904170,parity.global.com,rcv,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1131,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1131"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1130,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:45 AM 0CBC PACKET  000000627171E130 UDP Rcv 172.21.215.196  3a02   Q [0001   D   NOERROR] SRV    (5)_ldap(4)_tcp(2)dc(6)_msdcs(13)cignitiglobal(3)com(0),srv,udp,"windows,dns",2017-05-08T15:13:07.110Z,51403,172.21.14.26,ms_dns-3188701203,222,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761353,0,0.0.0.0/514/tcp,2b03-688e8ca89,11011,000000627171e130,_ldap._tcp.dc._msdcs.cignitiglobal.com,rcv,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1146,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1146"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1145,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.210,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:49 AM 0CC0 PACKET  00000062722E41E0 UDP Snd 172.21.215.210  dd50 R Q [8081   DR  NOERROR] A      (7)master8(10)teamviewer(3)com(0),a,udp,"windows,dns",2017-05-08T15:13:07.121Z,51403,172.21.14.26,ms_dns-3391797493,200,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761459,0,0.0.0.0/514/tcp,2b03-688e8caf3,11011,00000062722e41e0,master8.teamviewer.com,snd,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1148,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1148"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1147,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.40.47,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:49 AM 0CC0 PACKET  00000062722E41E0 UDP Rcv 172.24.40.47    0d22   Q [0001   D   NOERROR] A      (9)gcsmq0681(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:13:07.122Z,51403,172.21.14.26,ms_dns-3391797493,200,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761468,0,0.0.0.0/514/tcp,2b03-688e8cafc,11011,00000062722e41e0,gcsmq0681.global.com,rcv,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1153,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1153"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1152,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.196,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:50 AM 0CC0 PACKET  0000006272E321A0 UDP Rcv 172.21.215.196  aa0c   Q [0001   D   NOERROR] A      (4)ns17(13)domaincontrol(3)com(0),a,udp,"windows,dns",2017-05-08T15:13:07.122Z,51403,172.21.14.26,ms_dns-3391797493,200,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761475,0,0.0.0.0/514/tcp,2b03-688e8cb03,11011,0000006272e321a0,ns17.domaincontrol.com,rcv,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1158,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1158"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1157,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.21.215.217,noerror,gcnyc-60-010.global.com,127.0.0.1,5/8/2017 11:12:50 AM 0CC0 PACKET  0000006271E36250 UDP Rcv 172.21.215.217  1349   Q [0001   D   NOERROR] SRV    (5)_ldap(4)_tcp(2)dc(6)_msdcs(13)cignitiglobal(3)com(0),srv,udp,"windows,dns",2017-05-08T15:13:07.122Z,51403,172.21.14.26,ms_dns-3188701203,222,<13>May  8 11:13:07 gcNYC-60-010.global.com MS_DNS: ,28066761477,0,0.0.0.0/514/tcp,2b03-688e8cb05,11011,0000006271e36250,_ldap._tcp.dc._msdcs.cignitiglobal.com,rcv,ms_dns,0b9fc831-edcf-44f9-8415-5aedb0695246#1160,"{""id"":""0b9fc831-edcf-44f9-8415-5aedb0695246#1160"",""num_events"":2898,""data_type"":""passthrough"",""batch_id"":""0b9fc831-edcf-44f9-8415-5aedb0695246"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1159,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,MS_DNS, 
172.24.34.61,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:01 AM 0EB0 PACKET  000000223377E140 UDP Rcv 172.24.34.61    ce10   Q [0001   D   NOERROR] A      (5)inbox(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.601Z,58733,172.24.19.20,ms_dns-1323478756,182,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480237,1,0.0.0.0/514/tcp,2b04-f309692d,11012,000000223377e140,inbox.google.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2102,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2102"",""num_events"":2902,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2101,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.34.85,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:01 AM 0EB0 PACKET  0000002233AAC1F0 UDP Rcv 172.24.34.85    c93d   Q [0001   D   NOERROR] A      (7)guzzoni(5)apple(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.601Z,58733,172.24.19.20,ms_dns-1323478756,183,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480249,1,0.0.0.0/514/tcp,2b04-f3096939,11012,0000002233aac1f0,guzzoni.apple.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2106,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2106"",""num_events"":2900,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2105,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:01 AM 0EAC PACKET  0000002231D2C240 UDP Rcv 172.24.220.20   63f5 R Q [8081   DR  NOERROR] A      (5)e9673(1)g(10)akamaiedge(3)net(0),a,udp,"windows,dns",2017-05-08T15:15:10.609Z,58733,172.24.19.20,ms_dns-2673042250,191,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480426,1,0.0.0.0/514/tcp,2b04-f30969ea,11012,0000002231d2c240,e9673.g.akamaiedge.net,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2117,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2117"",""num_events"":2892,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2116,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.32.204,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:02 AM 0EAC PACKET  0000002233F901F0 UDP Rcv 172.24.32.204   09ac   Q [0001   D   NOERROR] A      (7)sensors(11)quick-whale(2)my(11)carbonblack(2)io(0),a,udp,"windows,dns",2017-05-08T15:15:10.609Z,58733,172.24.19.20,ms_dns-604702830,209,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480450,1,0.0.0.0/514/tcp,2b04-f3096a02,11012,0000002233f901f0,sensors.quick-whale.my.carbonblack.io,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2121,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2121"",""num_events"":2891,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2120,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:02 AM 0EAC PACKET  0000002232498160 UDP Snd 172.24.220.20   3fe0   Q [0001   D   NOERROR] A      (22)pg-app-lb-01-801467775(9)us-west-2(3)elb(9)amazonaws(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.609Z,58733,172.24.19.20,ms_dns-604702830,221,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480456,1,0.0.0.0/514/tcp,2b04-f3096a08,11012,0000002232498160,pg-app-lb-01-801467775.us-west-2.elb.amazonaws.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2123,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2123"",""num_events"":2891,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2122,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.32.118,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:02 AM 0EAC PACKET  0000002233F901F0 UDP Snd 172.24.32.118   fce4 R Q [8081   DR  NOERROR] A      (7)storage(7)skyprod(6)akadns(3)net(0),a,udp,"windows,dns",2017-05-08T15:15:10.610Z,58733,172.24.19.20,ms_dns-2673042250,194,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480492,1,0.0.0.0/514/tcp,2b04-f3096a2c,11012,0000002233f901f0,storage.skyprod.akadns.net,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2131,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2131"",""num_events"":2886,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2130,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:02 AM 0EAC PACKET  000000223200C220 UDP Snd 172.24.220.20   3fa1   Q [0001   D   NOERROR] A      (8)pnytimes(9)chartbeat(3)net(0),a,udp,"windows,dns",2017-05-08T15:15:10.611Z,58733,172.24.19.20,ms_dns-1323478756,188,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480510,1,0.0.0.0/514/tcp,2b04-f3096a3e,11012,000000223200c220,pnytimes.chartbeat.net,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2136,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2136"",""num_events"":2884,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2135,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.1.213,dr nxdomain,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:03 AM 0EAC PACKET  0000002232580260 UDP Snd 172.24.1.213    e686 R Q [8385 A DR NXDOMAIN] A      (6)isatap(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.615Z,58733,172.24.19.20,ms_dns-1323478756,186,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480640,1,0.0.0.0/514/tcp,2b04-f3096ac0,11012,0000002232580260,isatap.global.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2142,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2142"",""num_events"":2881,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2141,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.1.213,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:03 AM 0EAC PACKET  0000002231D58120 UDP Rcv 172.24.1.213    e8f8   Q [0001   D   NOERROR] A      (9)gcsmq0650(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.616Z,58733,172.24.19.20,ms_dns-1323478756,189,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480664,1,0.0.0.0/514/tcp,2b04-f3096ad8,11012,0000002231d58120,gcsmq0650.global.com,rcv,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2148,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2148"",""num_events"":2878,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2147,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:13:04 AM 0EB0 PACKET  00000022325C6070 UDP Snd 172.24.220.20   45e0   Q [0001   D   NOERROR] A      (3)www(8)msftncsi(3)com(0),a,udp,"windows,dns",2017-05-08T15:15:10.617Z,58733,172.24.19.20,ms_dns-1323478756,182,<13>May  8 11:13:05 gcBRW0000.global.com ,4077480706,1,0.0.0.0/514/tcp,2b04-f3096b02,11012,00000022325c6070,www.msftncsi.com,snd,ms_dns,00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2156,"{""id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349#2156"",""num_events"":2873,""data_type"":""passthrough"",""batch_id"":""00cab6ec-086f-4c75-a6f1-4ac9be9b3349"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2155,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
